INFO:root:File download successful
INFO:root:Creating folder
INFO:root:Bhavdata file copied from the dowloads folder
INFO:root:Create record 0 :Symbol-20MICRONS, Date-2020-11-14, Series-EQ
INFO:root:Create record 36 :Symbol-ADFFOODS, Date-2020-11-14, Series-EQ
INFO:root:Create record 37 :Symbol-ADHUNIKIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 38 :Symbol-ADL, Date-2020-11-14, Series-BE
INFO:root:Create record 39 :Symbol-ADORWELD, Date-2020-11-14, Series-EQ
INFO:root:Create record 40 :Symbol-ADROITINFO, Date-2020-11-14, Series-BE
INFO:root:Create record 41 :Symbol-ADSL, Date-2020-11-14, Series-EQ
INFO:root:Create record 42 :Symbol-ADVANIHOTR, Date-2020-11-14, Series-EQ
INFO:root:Create record 43 :Symbol-ADVENZYMES, Date-2020-11-14, Series-EQ
INFO:root:Create record 44 :Symbol-AEGISCHEM, Date-2020-11-14, Series-EQ
INFO:root:Create record 45 :Symbol-AFFLE, Date-2020-11-14, Series-EQ
INFO:root:Create record 46 :Symbol-AGARIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 47 :Symbol-AGCNET, Date-2020-11-14, Series-BE
INFO:root:Create record 48 :Symbol-AGRITECH, Date-2020-11-14, Series-EQ
INFO:root:Create record 49 :Symbol-AGROPHOS, Date-2020-11-14, Series-EQ
INFO:root:Create record 50 :Symbol-AHLEAST, Date-2020-11-14, Series-EQ
INFO:root:Create record 51 :Symbol-AHLUCONT, Date-2020-11-14, Series-EQ
INFO:root:Create record 52 :Symbol-AHLWEST, Date-2020-11-14, Series-EQ
INFO:root:Create record 53 :Symbol-AIAENG, Date-2020-11-14, Series-EQ
INFO:root:Create record 54 :Symbol-AIRAN, Date-2020-11-14, Series-EQ
INFO:root:Create record 55 :Symbol-AIROLAM, Date-2020-11-14, Series-SM
INFO:root:Create record 56 :Symbol-AJANTPHARM, Date-2020-11-14, Series-EQ
INFO:root:Create record 57 :Symbol-AJMERA, Date-2020-11-14, Series-EQ
INFO:root:Create record 58 :Symbol-AKASH, Date-2020-11-14, Series-EQ
INFO:root:Create record 59 :Symbol-AKSHARCHEM, Date-2020-11-14, Series-EQ
INFO:root:Create record 60 :Symbol-AKSHOPTFBR, Date-2020-11-14, Series-EQ
INFO:root:Create record 61 :Symbol-AKZOINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 62 :Symbol-ALANKIT, Date-2020-11-14, Series-EQ
INFO:root:Create record 63 :Symbol-ALBERTDAVD, Date-2020-11-14, Series-EQ
INFO:root:Create record 64 :Symbol-ALCHEM, Date-2020-11-14, Series-EQ
INFO:root:Create record 65 :Symbol-ALEMBICLTD, Date-2020-11-14, Series-EQ
INFO:root:Create record 66 :Symbol-ALICON, Date-2020-11-14, Series-EQ
INFO:root:Create record 67 :Symbol-ALKALI, Date-2020-11-14, Series-EQ
INFO:root:Create record 68 :Symbol-ALKEM, Date-2020-11-14, Series-EQ
INFO:root:Create record 69 :Symbol-ALKYLAMINE, Date-2020-11-14, Series-EQ
INFO:root:Create record 70 :Symbol-ALLCARGO, Date-2020-11-14, Series-EQ
INFO:root:Create record 71 :Symbol-ALLSEC, Date-2020-11-14, Series-EQ
INFO:root:Create record 72 :Symbol-ALMONDZ, Date-2020-11-14, Series-EQ
INFO:root:Create record 73 :Symbol-ALOKINDS, Date-2020-11-14, Series-EQ
INFO:root:Create record 74 :Symbol-ALPA, Date-2020-11-14, Series-BE
INFO:root:Create record 75 :Symbol-ALPHAGEO, Date-2020-11-14, Series-EQ
INFO:root:Create record 76 :Symbol-AMARAJABAT, Date-2020-11-14, Series-EQ
INFO:root:Create record 77 :Symbol-AMBER, Date-2020-11-14, Series-EQ
INFO:root:Create record 78 :Symbol-AMBIKCO, Date-2020-11-14, Series-EQ
INFO:root:Create record 79 :Symbol-AMBUJACEM, Date-2020-11-14, Series-EQ
INFO:root:Create record 80 :Symbol-AMDIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 81 :Symbol-AMJLAND, Date-2020-11-14, Series-EQ
INFO:root:Create record 82 :Symbol-AMRUTANJAN, Date-2020-11-14, Series-EQ
INFO:root:Create record 83 :Symbol-ANANTRAJ, Date-2020-11-14, Series-EQ
INFO:root:Create record 84 :Symbol-ANDHRACEMT, Date-2020-11-14, Series-EQ
INFO:root:Create record 85 :Symbol-ANDHRAPAP, Date-2020-11-14, Series-EQ
INFO:root:Create record 86 :Symbol-ANDHRSUGAR, Date-2020-11-14, Series-EQ
INFO:root:Create record 87 :Symbol-ANGELBRKG, Date-2020-11-14, Series-EQ
INFO:root:Create record 88 :Symbol-ANIKINDS, Date-2020-11-14, Series-EQ
INFO:root:Create record 89 :Symbol-ANKITMETAL, Date-2020-11-14, Series-EQ
INFO:root:Create record 90 :Symbol-ANSALAPI, Date-2020-11-14, Series-EQ
INFO:root:Create record 91 :Symbol-ANSALHSG, Date-2020-11-14, Series-EQ
INFO:root:Create record 92 :Symbol-ANUP, Date-2020-11-14, Series-EQ
INFO:root:Create record 93 :Symbol-APARINDS, Date-2020-11-14, Series-EQ
INFO:root:Create record 94 :Symbol-APCL, Date-2020-11-14, Series-EQ
INFO:root:Create record 95 :Symbol-APCOTEXIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 96 :Symbol-APEX, Date-2020-11-14, Series-EQ
INFO:root:Create record 97 :Symbol-APLAPOLLO, Date-2020-11-14, Series-EQ
INFO:root:Create record 98 :Symbol-APLLTD, Date-2020-11-14, Series-EQ
INFO:root:Create record 99 :Symbol-APOLLO, Date-2020-11-14, Series-EQ
INFO:root:Create record 100 :Symbol-APOLLOHOSP, Date-2020-11-14, Series-EQ
INFO:root:Create record 101 :Symbol-APOLLOPIPE, Date-2020-11-14, Series-EQ
INFO:root:Create record 102 :Symbol-APOLLOTYRE, Date-2020-11-14, Series-EQ
INFO:root:Create record 103 :Symbol-APOLSINHOT, Date-2020-11-14, Series-EQ
INFO:root:Create record 104 :Symbol-APTECHT, Date-2020-11-14, Series-EQ
INFO:root:Create record 105 :Symbol-ARCHIDPLY, Date-2020-11-14, Series-EQ
INFO:root:Create record 106 :Symbol-ARCHIES, Date-2020-11-14, Series-EQ
INFO:root:Create record 107 :Symbol-ARCOTECH, Date-2020-11-14, Series-EQ
INFO:root:Create record 108 :Symbol-ARENTERP, Date-2020-11-14, Series-EQ
INFO:root:Create record 109 :Symbol-ARIES, Date-2020-11-14, Series-EQ
INFO:root:Create record 110 :Symbol-ARIHANTSUP, Date-2020-11-14, Series-EQ
INFO:root:Create record 111 :Symbol-ARMANFIN, Date-2020-11-14, Series-EQ
INFO:root:Create record 112 :Symbol-AROGRANITE, Date-2020-11-14, Series-EQ
INFO:root:Create record 113 :Symbol-ARROWGREEN, Date-2020-11-14, Series-EQ
INFO:root:Create record 114 :Symbol-ARSHIYA, Date-2020-11-14, Series-EQ
INFO:root:Create record 115 :Symbol-ARSSINFRA, Date-2020-11-14, Series-EQ
INFO:root:Create record 116 :Symbol-ARTEMISMED, Date-2020-11-14, Series-EQ
INFO:root:Create record 117 :Symbol-ARVIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 118 :Symbol-ARVINDFASN, Date-2020-11-14, Series-EQ
INFO:root:Create record 119 :Symbol-ARVSMART, Date-2020-11-14, Series-EQ
INFO:root:Create record 120 :Symbol-ASAHIINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 121 :Symbol-ASAHISONG, Date-2020-11-14, Series-EQ
INFO:root:Create record 122 :Symbol-ASAL, Date-2020-11-14, Series-EQ
INFO:root:Create record 123 :Symbol-ASALCBR, Date-2020-11-14, Series-EQ
INFO:root:Create record 124 :Symbol-ASHAPURMIN, Date-2020-11-14, Series-EQ
INFO:root:Create record 125 :Symbol-ASHIANA, Date-2020-11-14, Series-EQ
INFO:root:Create record 126 :Symbol-ASHIMASYN, Date-2020-11-14, Series-EQ
INFO:root:Create record 127 :Symbol-ASHOKA, Date-2020-11-14, Series-EQ
INFO:root:Create record 128 :Symbol-ASHOKLEY, Date-2020-11-14, Series-EQ
INFO:root:Create record 129 :Symbol-ASIANHOTNR, Date-2020-11-14, Series-EQ
INFO:root:Create record 130 :Symbol-ASIANPAINT, Date-2020-11-14, Series-EQ
INFO:root:Create record 131 :Symbol-ASIANTILES, Date-2020-11-14, Series-EQ
INFO:root:Create record 132 :Symbol-ASLIND, Date-2020-11-14, Series-SM
INFO:root:Create record 133 :Symbol-ASPINWALL, Date-2020-11-14, Series-EQ
INFO:root:Create record 134 :Symbol-ASTEC, Date-2020-11-14, Series-EQ
INFO:root:Create record 135 :Symbol-ASTERDM, Date-2020-11-14, Series-EQ
INFO:root:Create record 136 :Symbol-ASTRAL, Date-2020-11-14, Series-EQ
INFO:root:Create record 137 :Symbol-ASTRAMICRO, Date-2020-11-14, Series-EQ
INFO:root:Create record 138 :Symbol-ASTRAZEN, Date-2020-11-14, Series-EQ
INFO:root:Create record 139 :Symbol-ASTRON, Date-2020-11-14, Series-EQ
INFO:root:Create record 140 :Symbol-ATFL, Date-2020-11-14, Series-EQ
INFO:root:Create record 141 :Symbol-ATLANTA, Date-2020-11-14, Series-EQ
INFO:root:Create record 142 :Symbol-ATLASCYCLE, Date-2020-11-14, Series-BE
INFO:root:Create record 143 :Symbol-ATUL, Date-2020-11-14, Series-EQ
INFO:root:Create record 144 :Symbol-ATULAUTO, Date-2020-11-14, Series-EQ
INFO:root:Create record 145 :Symbol-AUBANK, Date-2020-11-14, Series-EQ
INFO:root:Create record 146 :Symbol-AURIONPRO, Date-2020-11-14, Series-EQ
INFO:root:Create record 147 :Symbol-AUROPHARMA, Date-2020-11-14, Series-EQ
INFO:root:Create record 148 :Symbol-AUSOMENT, Date-2020-11-14, Series-EQ
INFO:root:Create record 149 :Symbol-AUTOAXLES, Date-2020-11-14, Series-EQ
INFO:root:Create record 150 :Symbol-AUTOIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 151 :Symbol-AUTOLITIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 152 :Symbol-AVADHSUGAR, Date-2020-11-14, Series-EQ
INFO:root:Create record 153 :Symbol-AVANTIFEED, Date-2020-11-14, Series-EQ
INFO:root:Create record 154 :Symbol-AVG, Date-2020-11-14, Series-SM
INFO:root:Create record 155 :Symbol-AVTNPL, Date-2020-11-14, Series-EQ
INFO:root:Create record 156 :Symbol-AXISBANK, Date-2020-11-14, Series-EQ
INFO:root:Create record 157 :Symbol-AXISBNKETF, Date-2020-11-14, Series-EQ
INFO:root:Create record 158 :Symbol-AXISCADES, Date-2020-11-14, Series-EQ
INFO:root:Create record 159 :Symbol-AXISGOLD, Date-2020-11-14, Series-EQ
INFO:root:Create record 160 :Symbol-AXISNIFTY, Date-2020-11-14, Series-EQ
INFO:root:Create record 161 :Symbol-AYMSYNTEX, Date-2020-11-14, Series-EQ
INFO:root:Create record 162 :Symbol-BAFNAPH, Date-2020-11-14, Series-BE
INFO:root:Create record 163 :Symbol-BAGFILMS, Date-2020-11-14, Series-EQ
INFO:root:Create record 164 :Symbol-BAJAJ-AUTO, Date-2020-11-14, Series-EQ
INFO:root:Create record 165 :Symbol-BAJAJCON, Date-2020-11-14, Series-EQ
INFO:root:Create record 166 :Symbol-BAJAJELEC, Date-2020-11-14, Series-EQ
INFO:root:Create record 167 :Symbol-BAJAJFINSV, Date-2020-11-14, Series-EQ
INFO:root:Create record 168 :Symbol-BAJAJHIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 169 :Symbol-BAJAJHLDNG, Date-2020-11-14, Series-EQ
INFO:root:Create record 170 :Symbol-BAJFINANCE, Date-2020-11-14, Series-EQ
INFO:root:Create record 171 :Symbol-BALAJITELE, Date-2020-11-14, Series-EQ
INFO:root:Create record 172 :Symbol-BALAMINES, Date-2020-11-14, Series-EQ
INFO:root:Create record 173 :Symbol-BALAXI, Date-2020-11-14, Series-EQ
INFO:root:Create record 174 :Symbol-BALKRISHNA, Date-2020-11-14, Series-EQ
INFO:root:Create record 175 :Symbol-BALKRISIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 176 :Symbol-BALLARPUR, Date-2020-11-14, Series-EQ
INFO:root:Create record 177 :Symbol-BALMLAWRIE, Date-2020-11-14, Series-EQ
INFO:root:Create record 178 :Symbol-BALPHARMA, Date-2020-11-14, Series-BE
INFO:root:Create record 179 :Symbol-BALRAMCHIN, Date-2020-11-14, Series-EQ
INFO:root:Create record 180 :Symbol-BANARBEADS, Date-2020-11-14, Series-EQ
INFO:root:Create record 181 :Symbol-BANARISUG, Date-2020-11-14, Series-EQ
INFO:root:Create record 182 :Symbol-BANCOINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 183 :Symbol-BANDHANBNK, Date-2020-11-14, Series-EQ
INFO:root:Create record 184 :Symbol-BANG, Date-2020-11-14, Series-EQ
INFO:root:Create record 185 :Symbol-BANKA, Date-2020-11-14, Series-EQ
INFO:root:Create record 186 :Symbol-BANKBARODA, Date-2020-11-14, Series-EQ
INFO:root:Create record 187 :Symbol-BANKBEES, Date-2020-11-14, Series-EQ
INFO:root:Create record 188 :Symbol-BANKINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 189 :Symbol-BANSWRAS, Date-2020-11-14, Series-EQ
INFO:root:Create record 190 :Symbol-BARTRONICS, Date-2020-11-14, Series-BZ
INFO:root:Create record 191 :Symbol-BASF, Date-2020-11-14, Series-EQ
INFO:root:Create record 192 :Symbol-BASML, Date-2020-11-14, Series-EQ
INFO:root:Create record 193 :Symbol-BATAINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 194 :Symbol-BAYERCROP, Date-2020-11-14, Series-EQ
INFO:root:Create record 195 :Symbol-BBL, Date-2020-11-14, Series-EQ
INFO:root:Create record 196 :Symbol-BBTC, Date-2020-11-14, Series-EQ
INFO:root:Create record 197 :Symbol-BBTCL, Date-2020-11-14, Series-SM
INFO:root:Create record 198 :Symbol-BCG, Date-2020-11-14, Series-EQ
INFO:root:Create record 199 :Symbol-BCP, Date-2020-11-14, Series-EQ
INFO:root:Create record 200 :Symbol-BDL, Date-2020-11-14, Series-EQ
INFO:root:Create record 201 :Symbol-BEARDSELL, Date-2020-11-14, Series-EQ
INFO:root:Create record 202 :Symbol-BEDMUTHA, Date-2020-11-14, Series-EQ
INFO:root:Create record 203 :Symbol-BEL, Date-2020-11-14, Series-EQ
INFO:root:Create record 204 :Symbol-BEML, Date-2020-11-14, Series-EQ
INFO:root:Create record 205 :Symbol-BEPL, Date-2020-11-14, Series-EQ
INFO:root:Create record 206 :Symbol-BERGEPAINT, Date-2020-11-14, Series-EQ
INFO:root:Create record 207 :Symbol-BETA, Date-2020-11-14, Series-SM
INFO:root:Create record 208 :Symbol-BFINVEST, Date-2020-11-14, Series-EQ
INFO:root:Create record 209 :Symbol-BFUTILITIE, Date-2020-11-14, Series-EQ
INFO:root:Create record 210 :Symbol-BGRENERGY, Date-2020-11-14, Series-EQ
INFO:root:Create record 211 :Symbol-BHAGERIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 212 :Symbol-BHAGYANGR, Date-2020-11-14, Series-EQ
INFO:root:Create record 213 :Symbol-BHAGYAPROP, Date-2020-11-14, Series-EQ
INFO:root:Create record 214 :Symbol-BHANDARI, Date-2020-11-14, Series-EQ
INFO:root:Create record 215 :Symbol-BHARATFORG, Date-2020-11-14, Series-EQ
INFO:root:Create record 216 :Symbol-BHARATGEAR, Date-2020-11-14, Series-EQ
INFO:root:Create record 217 :Symbol-BHARATRAS, Date-2020-11-14, Series-EQ
INFO:root:Create record 218 :Symbol-BHARATWIRE, Date-2020-11-14, Series-EQ
INFO:root:Create record 219 :Symbol-BHARTIARTL, Date-2020-11-14, Series-EQ
INFO:root:Create record 220 :Symbol-BHEL, Date-2020-11-14, Series-EQ
INFO:root:Create record 221 :Symbol-BIGBLOC, Date-2020-11-14, Series-BE
INFO:root:Create record 222 :Symbol-BIL, Date-2020-11-14, Series-EQ
INFO:root:Create record 223 :Symbol-BILENERGY, Date-2020-11-14, Series-EQ
INFO:root:Create record 224 :Symbol-BINDALAGRO, Date-2020-11-14, Series-EQ
INFO:root:Create record 225 :Symbol-BIOCON, Date-2020-11-14, Series-EQ
INFO:root:Create record 226 :Symbol-BIOFILCHEM, Date-2020-11-14, Series-BE
INFO:root:Create record 227 :Symbol-BIRLACABLE, Date-2020-11-14, Series-EQ
INFO:root:Create record 228 :Symbol-BIRLACORPN, Date-2020-11-14, Series-EQ
INFO:root:Create record 229 :Symbol-BIRLAMONEY, Date-2020-11-14, Series-EQ
INFO:root:Create record 230 :Symbol-BIRLATYRE, Date-2020-11-14, Series-EQ
INFO:root:Create record 231 :Symbol-BLBLIMITED, Date-2020-11-14, Series-EQ
INFO:root:Create record 232 :Symbol-BLISSGVS, Date-2020-11-14, Series-EQ
INFO:root:Create record 233 :Symbol-BLKASHYAP, Date-2020-11-14, Series-EQ
INFO:root:Create record 234 :Symbol-BLS, Date-2020-11-14, Series-EQ
INFO:root:Create record 235 :Symbol-BLUEDART, Date-2020-11-14, Series-EQ
INFO:root:Create record 236 :Symbol-BLUESTARCO, Date-2020-11-14, Series-EQ
INFO:root:Create record 237 :Symbol-BODALCHEM, Date-2020-11-14, Series-EQ
INFO:root:Create record 238 :Symbol-BOMDYEING, Date-2020-11-14, Series-EQ
INFO:root:Create record 239 :Symbol-BOROLTD, Date-2020-11-14, Series-BE
INFO:root:Create record 240 :Symbol-BORORENEW, Date-2020-11-14, Series-EQ
INFO:root:Create record 241 :Symbol-BOSCHLTD, Date-2020-11-14, Series-EQ
INFO:root:Create record 242 :Symbol-BPCL, Date-2020-11-14, Series-EQ
INFO:root:Create record 243 :Symbol-BPL, Date-2020-11-14, Series-EQ
INFO:root:Create record 244 :Symbol-BRFL, Date-2020-11-14, Series-EQ
INFO:root:Create record 245 :Symbol-BRIGADE, Date-2020-11-14, Series-EQ
INFO:root:Create record 246 :Symbol-BRIGHT, Date-2020-11-14, Series-SM
INFO:root:Create record 247 :Symbol-BRITANNIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 248 :Symbol-BRITANNIA, Date-2020-11-14, Series-N2
INFO:root:Create record 249 :Symbol-BRNL, Date-2020-11-14, Series-EQ
INFO:root:Create record 250 :Symbol-BROOKS, Date-2020-11-14, Series-EQ
INFO:root:Create record 251 :Symbol-BSE, Date-2020-11-14, Series-EQ
INFO:root:Create record 252 :Symbol-BSELINFRA, Date-2020-11-14, Series-EQ
INFO:root:Create record 253 :Symbol-BSHSL, Date-2020-11-14, Series-EQ
INFO:root:Create record 254 :Symbol-BSL, Date-2020-11-14, Series-BE
INFO:root:Create record 255 :Symbol-BSLGOLDETF, Date-2020-11-14, Series-EQ
INFO:root:Create record 256 :Symbol-BSLNIFTY, Date-2020-11-14, Series-EQ
INFO:root:Create record 257 :Symbol-BSOFT, Date-2020-11-14, Series-EQ
INFO:root:Create record 258 :Symbol-BURNPUR, Date-2020-11-14, Series-EQ
INFO:root:Create record 259 :Symbol-BUTTERFLY, Date-2020-11-14, Series-EQ
INFO:root:Create record 260 :Symbol-BVCL, Date-2020-11-14, Series-BE
INFO:root:Create record 261 :Symbol-BYKE, Date-2020-11-14, Series-EQ
INFO:root:Create record 262 :Symbol-CADILAHC, Date-2020-11-14, Series-EQ
INFO:root:Create record 263 :Symbol-CALSOFT, Date-2020-11-14, Series-EQ
INFO:root:Create record 264 :Symbol-CAMLINFINE, Date-2020-11-14, Series-EQ
INFO:root:Create record 265 :Symbol-CAMS, Date-2020-11-14, Series-EQ
INFO:root:Create record 266 :Symbol-CANBK, Date-2020-11-14, Series-EQ
INFO:root:Create record 267 :Symbol-CANDC, Date-2020-11-14, Series-BZ
INFO:root:Create record 268 :Symbol-CANFINHOME, Date-2020-11-14, Series-EQ
INFO:root:Create record 269 :Symbol-CANTABIL, Date-2020-11-14, Series-EQ
INFO:root:Create record 270 :Symbol-CAPACITE, Date-2020-11-14, Series-EQ
INFO:root:Create record 271 :Symbol-CAPLIPOINT, Date-2020-11-14, Series-EQ
INFO:root:Create record 272 :Symbol-CAPTRUST, Date-2020-11-14, Series-EQ
INFO:root:Create record 273 :Symbol-CARBORUNIV, Date-2020-11-14, Series-EQ
INFO:root:Create record 274 :Symbol-CAREERP, Date-2020-11-14, Series-EQ
INFO:root:Create record 275 :Symbol-CARERATING, Date-2020-11-14, Series-EQ
INFO:root:Create record 276 :Symbol-CASTEXTECH, Date-2020-11-14, Series-BE
INFO:root:Create record 277 :Symbol-CASTROLIND, Date-2020-11-14, Series-EQ
INFO:root:Create record 278 :Symbol-CCCL, Date-2020-11-14, Series-BE
INFO:root:Create record 279 :Symbol-CCHHL, Date-2020-11-14, Series-EQ
INFO:root:Create record 280 :Symbol-CCL, Date-2020-11-14, Series-EQ
INFO:root:Create record 281 :Symbol-CDSL, Date-2020-11-14, Series-EQ
INFO:root:Create record 282 :Symbol-CEATLTD, Date-2020-11-14, Series-EQ
INFO:root:Create record 283 :Symbol-CEBBCO, Date-2020-11-14, Series-EQ
INFO:root:Create record 284 :Symbol-CELEBRITY, Date-2020-11-14, Series-EQ
INFO:root:Create record 285 :Symbol-CENTENKA, Date-2020-11-14, Series-EQ
INFO:root:Create record 286 :Symbol-CENTEXT, Date-2020-11-14, Series-EQ
INFO:root:Create record 287 :Symbol-CENTRALBK, Date-2020-11-14, Series-EQ
INFO:root:Create record 288 :Symbol-CENTRUM, Date-2020-11-14, Series-EQ
INFO:root:Create record 289 :Symbol-CENTUM, Date-2020-11-14, Series-EQ
INFO:root:Create record 290 :Symbol-CENTURYPLY, Date-2020-11-14, Series-EQ
INFO:root:Create record 291 :Symbol-CENTURYTEX, Date-2020-11-14, Series-EQ
INFO:root:Create record 292 :Symbol-CERA, Date-2020-11-14, Series-EQ
INFO:root:Create record 293 :Symbol-CEREBRAINT, Date-2020-11-14, Series-EQ
INFO:root:Create record 294 :Symbol-CESC, Date-2020-11-14, Series-EQ
INFO:root:Create record 295 :Symbol-CESCVENT, Date-2020-11-14, Series-EQ
INFO:root:Create record 296 :Symbol-CGCL, Date-2020-11-14, Series-EQ
INFO:root:Create record 297 :Symbol-CGPOWER, Date-2020-11-14, Series-EQ
INFO:root:Create record 298 :Symbol-CHALET, Date-2020-11-14, Series-EQ
INFO:root:Create record 299 :Symbol-CHAMBLFERT, Date-2020-11-14, Series-EQ
INFO:root:Create record 300 :Symbol-CHEMBOND, Date-2020-11-14, Series-EQ
INFO:root:Create record 301 :Symbol-CHEMCON, Date-2020-11-14, Series-EQ
INFO:root:Create record 302 :Symbol-CHEMFAB, Date-2020-11-14, Series-EQ
INFO:root:Create record 303 :Symbol-CHENNPETRO, Date-2020-11-14, Series-EQ
INFO:root:Create record 304 :Symbol-CHOLAFIN, Date-2020-11-14, Series-EQ
INFO:root:Create record 305 :Symbol-CHOLAHLDNG, Date-2020-11-14, Series-EQ
INFO:root:Create record 306 :Symbol-CHROMATIC, Date-2020-11-14, Series-BE
INFO:root:Create record 307 :Symbol-CIGNITITEC, Date-2020-11-14, Series-EQ
INFO:root:Create record 308 :Symbol-CINELINE, Date-2020-11-14, Series-EQ
INFO:root:Create record 309 :Symbol-CINEVISTA, Date-2020-11-14, Series-EQ
INFO:root:Create record 310 :Symbol-CIPLA, Date-2020-11-14, Series-EQ
INFO:root:Create record 311 :Symbol-CLEDUCATE, Date-2020-11-14, Series-EQ
INFO:root:Create record 312 :Symbol-CLNINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 313 :Symbol-CMICABLES, Date-2020-11-14, Series-EQ
INFO:root:Create record 314 :Symbol-CNOVAPETRO, Date-2020-11-14, Series-EQ
INFO:root:Create record 315 :Symbol-COALINDIA, Date-2020-11-14, Series-EQ
INFO:root:Create record 316 :Symbol-COCHINSHIP, Date-2020-11-14, Series-EQ
INFO:root:Create record 317 :Symbol-COFORGE, Date-2020-11-14, Series-EQ
INFO:root:Create record 318 :Symbol-COLPAL, Date-2020-11-14, Series-EQ
INFO:root:Create record 319 :Symbol-COMPINFO, Date-2020-11-14, Series-EQ
INFO:root:Create record 320 :Symbol-COMPUSOFT, Date-2020-11-14, Series-EQ
INFO:root:Create record 321 :Symbol-CONCOR, Date-2020-11-14, Series-EQ
INFO:root:Create record 322 :Symbol-CONFIPET, Date-2020-11-14, Series-EQ
INFO:root:Create record 323 :Symbol-CONSOFINVT, Date-2020-11-14, Series-EQ
INFO:root:Create record 324 :Symbol-CONTROLPR, Date-2020-11-14, Series-EQ
INFO:root:Create record 325 :Symbol-CORALFINAC, Date-2020-11-14, Series-EQ
